REG_ANS,ANO,TRIMESTRE,PERIODO,DESPESA DE COMERCIALIZAÇÃO DIFERIDA,ATIVO NÃO CIRCULANTE INTANGÍVEL,DESPESAS ANTECIPADAS,CRÉDITO TRIBUTÁRIO,PARTICIPAÇÕES OPS,PARTICIPAÇÕES INSTITUIÇÕES REGULADAS,PARTICIPAÇÕES COOPERATIVAS,APLICAÇÕES GARANTIDORAS,PPSC,RECEITAS FINANCEIRAS,DESPESAS FINANCEIRAS,OUTRAS RECEITAS OPERACIONAIS,OUTRAS DESPESAS OPERACIONAIS,DESPESA,RECEITA,TRIBUTOS DIRETOS,IMPOSTO SOBRE LUCRO,PEONA_OUTROS,PESL_OUTROS,PESL_SUS,REMISSAO,PPCNG,PROVISOES_TECNICAS,DESPESA_ADM,DESPESA_COM,VARIACAO_PEONA,EVENTOS_INDENIZAVEIS_POS,EVENTOS_INDENIZAVEIS_PRE,EVENTOS_INDENIZAVEIS_LIQUIDOS,CORRESP_CEDIDA_POS,CORRESP_CEDIDA_PRE,CONTRAPRESTACAO_POS,CONTRAPRESTACAO_PRE,RECEITA_COM_ASSISTENCIA_A_SAUDE,PL,PASSIVO_NAO_CIRCULANTE,PASSIVO_CIRCULANTE,PASSIVO,CREDITO_OPER_PS,ATIVO_CIRCULANTE,ATIVO,beneficiarios_x,porte_x,beneficiarios_y,porte_y,beneficiarios,porte,CHAVE_PERIODO
371254,2019,3,201903,0.0,2627874.62,150718.29,0.0,0.0,0.0,0.0,68864360.3,321416.8400000001,5332303.540000001,634559.05,9762268.95,9451240.600000001,157561051.40999997,161602859.18,-2056027.87,0.0,27332201.45,38331287.44,1867826.67,0.0,5303856.54,74415374.5,12966420.32,946569.3200000001,1078387.7000000002,24661806.32,107415235.85,133155429.87,-6704.92,-18282031.71,22356950.71,144191854.77000004,148260068.85000002,232476958.81,76049922.97,114942625.46,423469507.24,23361794.34,336277018.46,423469507.24,140225.0,Grande Porte,140225.0,Grande Porte,140.225,Grande Porte,371254201903
371564,2019,1,201901,0.0,74188.7,2424.69,0.0,0.0,252460.38,0.0,3546306.7,-7044.1,48085.47,73032.94,839305.39,254437.41,3342801.35,3592199.2,-63270.08,11540.51,1271190.91,1127651.21,531496.81,0.0,0.0,2930338.93,1259872.15,144888.57,0.0,358810.34,1251759.94,1610570.28,0.0,-1293278.21,700126.7,3351716.0,2758564.49,1923223.01,203818.56,5794850.35,7921891.92,753272.4,6377191.89,7921891.92,8291.0,Pequeno Porte,8291.0,Pequeno Porte,8.291,Pequeno Porte,371564201901
371564,2019,2,201902,0.0,71179.64,2965.69,0.0,0.0,252460.38,0.0,3922349.96,7044.1,166110.05,108997.07,1622017.88,296893.05999999994,4583275.34,4384405.47,-17717.25,50884.27,1271190.91,1201548.87,549919.99,0.0,0.0,3022659.77,1234806.9500000002,143880.58999999997,0.0,1006932.7999999998,1791764.87,2798697.67,0.0,-1437767.5100000002,1567811.14,2482754.5199999996,2612798.1499999994,1867817.31,264643.55,6050790.94,8183251.8,1340948.79,6651291.82,8183251.8,8558.0,Pequeno Porte,8558.0,Pequeno Porte,8.558,Pequeno Porte,371564201902
371564,2019,3,201903,0.0,65161.52,1482.85,0.0,0.0,169377.8,0.0,2443358.01,0.0,130547.9,117869.06,1438976.1800000002,561367.9299999999,4255738.739999999,3555209.41,-182204.68,25000.0,1194811.39,839942.93,490296.19,0.0,0.0,2525050.51,1182448.0099999998,88391.09000000003,-76379.52,920507.3200000001,1461534.85,2305662.6499999994,0.0,-2035524.5499999993,3325522.95,877891.6100000003,2167890.0100000007,1305678.34,250837.12,6149479.24,7705994.7,1014580.23,6205149.59,7705994.7,8747.0,Pequeno Porte,8747.0,Pequeno Porte,8.747,Pequeno Porte,371564201903
371629,2019,1,201901,0.0,863002.46,181881.7,0.0,60595.33,2382941.88,0.0,18148424.97,-8398.06,888272.21,140200.59,827504.85,3205169.22,30509103.55,31408893.73,-542987.77,0.0,9395848.64,5566873.72,1558939.24,0.0,2686122.32,19941485.67,3341858.48,1287990.48,-393008.27,5214234.73,17701233.9,22522460.36,0.0,-11218082.7,5200876.94,35968707.06,29951501.3,29061344.73,3740104.24,32663164.12,65464613.09,6392251.67,40838862.12,65464613.09,48416.0,Médio Porte,48416.0,Médio Porte,48.416,Médio Porte,371629201901
371629,2019,2,201902,0.0,809472.74,91146.26,0.0,60595.33,2649246.36,0.0,18382541.77,249896.79,962463.56,134814.49000000002,1043650.4600000001,3319212.4499999997,34142605.81,33984817.42999999,-468071.67999999993,0.0,9519193.37,6279172.15,1695254.75,0.0,2694234.62,20937025.24,3235244.4200000004,1396849.1800000002,123344.73000000004,6543750.75,19382880.4,26049975.880000003,0.0,-10811891.45,6779744.03,36201124.75999999,32168977.34,30336042.07,3279858.34,33605082.16,67220982.57,7048775.0,43061459.06,67220982.57,48987.0,Médio Porte,48987.0,Médio Porte,48.987,Médio Porte,371629201902
371629,2019,3,201903,0.0,765720.37,235659.6,0.0,60595.33,2649246.36,0.0,19868270.24,144199.09,592672.77,90155.39999999997,1199366.94,3532508.51,36075550.900000006,35886791.35000001,-578684.3900000001,0.0,9707485.06,6693750.58,1508835.07,0.0,2729188.6,21404304.06,3412814.1099999994,1339283.29,188291.68999999997,7666817.699999999,19845618.730000004,27700728.119999997,0.0,-10602372.310000002,8441758.99,36831353.760000005,34670740.44,31673613.33,3187235.79,33596016.52,68456865.64,6691918.52,44047616.27,68456865.64,50252.0,Médio Porte,50252.0,Médio Porte,50.252,Médio Porte,371629201903
371777,2019,1,201901,0.0,304194.94,32465.58,0.0,0.0,0.0,0.0,11808383.76,67233.28,759772.92,49012.99,869267.93,1918093.87,32283872.18,34248886.58,-479703.64,230717.14,4682951.33,7632856.45,1369346.15,524041.28,2129556.34,16338751.55,2827161.7,138859.96,490692.57,10921718.61,15938332.48,27350743.66,0.0,-4350295.63,12273156.94,25115444.38,32927010.55,24657188.63,2290272.7,24132903.78,51080365.11,6922649.29,36285073.68,51080365.11,32775.0,Médio Porte,32775.0,Médio Porte,32.775,Médio Porte,371777201901
371777,2019,2,201902,0.0,270642.77,98558.1,0.0,0.0,0.0,0.0,11929377.34,-67233.28,1176982.85,49188.920000000006,2142968.6599999997,2279642.6100000003,37934684.470000006,38040237.11,-356034.75,23363.78,4490772.79,8637622.97,1480541.02,432889.53,2203122.49,17244948.8,2817462.83,157410.02,-192178.53999999998,14607067.0,18210843.169999998,32625731.63,0.0,-5614676.2700000005,15270529.340000002,25323313.400000002,35070318.22,25035457.32,1743229.04,27292772.84,54071459.2,11071638.26,39534638.59,54071459.2,33042.0,Médio Porte,33042.0,Médio Porte,33.042,Médio Porte,371777201902
371777,2019,3,201903,0.0,237177.44,121642.71,0.0,0.0,0.0,0.0,12506613.36,0.0,810756.6000000001,48855.5,2164620.92,1685319.7399999993,38837161.69,35882873.94,-253671.19000000006,-254080.92,6141304.35,9055875.53,1503581.64,604362.17,2228557.18,19533680.87,2618390.4799999995,149024.17000000004,1650531.56,14506803.530000001,18178236.71,34335571.800000004,0.0,-7078056.49,14506756.689999998,26093041.14,33350268.700000003,22836148.21,1877281.21,30653759.52,55367188.94,7810864.46,40719702.46,55367188.94,33088.0,Médio Porte,33088.0,Médio Porte,33.088,Médio Porte,371777201903
372561,2019,1,201901,0.0,13712.42,28189.07,0.0,0.0,0.0,0.0,4795066.12,35891.41,384243.57,42342.2,1636016.61,1471506.63,11820917.06,13299023.33,-288559.39,384347.5,1866371.45,2130504.18,293768.56,0.0,23645.89,4314290.08,1753909.46,90506.83,52264.65,1770226.06,6640161.23,8462651.94,-34087.01,-1641523.98,2010210.87,11318537.15,11653137.03,18394115.15,9107632.07,7981469.76,35483216.98,1998949.23,27213331.28,35483216.98,11906.0,Pequeno Porte,11906.0,Pequeno Porte,11.906,Pequeno Porte,372561201901
372561,2019,2,201902,0.0,12512.21,23852.87,0.0,0.0,0.0,0.0,4858347.19,735.5399999999936,399881.58,487.5200000000041,1326425.05,727765.0900000003,13205868.729999999,13553197.049999999,-234204.56,81482.13,1938255.69,2581088.88,339115.91,0.0,23925.97,4882386.45,2272287.94,235931.12,71884.23999999999,2564109.15,7333403.67,9969397.06,-11692.239999999998,-2542162.37,2858192.8600000003,11802228.319999998,12106566.570000002,18607465.47,8942392.46,8691393.72,36241251.65,2390545.82,27979642.74,36241251.65,12424.0,Pequeno Porte,12424.0,Pequeno Porte,12.424,Pequeno Porte,372561201902
372561,2019,3,201903,0.0,11301.92,16854.3,0.0,0.0,0.0,0.0,4919198.31,-17799.269999999997,414243.5199999999,-329339.93000000005,-664659.73,-362593.52000000025,11123662.0,13228767.460000005,-375686.77999999997,303282.05000000005,1697177.83,2833474.1,327164.45,0.0,24002.18,4881818.56,1841075.7600000002,157898.06,-241077.86,6120271.840000001,3937427.6500000004,9816621.629999999,-19075.949999999997,-5192419.5600000005,6640325.51,12384184.25,13813014.25,20526580.4,8535926.2,8822069.03,37884575.63,2200733.05,29630984.05,37884575.63,12640.0,Pequeno Porte,12640.0,Pequeno Porte,12.640,Pequeno Porte,372561201903
382876,2019,1,201901,0.0,2243749.88,600338.89,0.0,2786819.76,8951889.92,0.0,175987376.58,3855124.93,10162289.48,1345759.41,65836831.81,61122544.27,454926200.36,473642740.37,-10743624.77,2325562.69,108469942.97,86958354.8,14943960.04,1838148.43,30211723.9,263004539.4,36446025.78,3022705.91,3602633.51,76321106.87,273065424.61,352989164.99,-2702009.03,-20441435.33,75769243.74,354019910.73,406691446.35,284013476.55,128039013.73,404821531.04,816874021.32,81558968.51,419247599.53,816874021.32,355311.0,Grande Porte,355311.0,Grande Porte,355.311,Grande Porte,382876201901
382876,2019,2,201902,0.0,2043543.65,441315.13,0.0,4966631.16,9127539.6,0.0,236607282.86,-3301259.71,10262787.629999999,1235943.18,63176751.08,59083335.46,466077043.41999996,485752119.15999997,-10047103.55,2395108.8400000003,109967103.97,83860149.66,15608161.6,2136518.45,31634123.0,264308271.27,33654714.34,4051131.6899999995,1787236.08,85286710.59,280977972.08000004,368051918.75,-3135950.0500000003,-27110080.97,82876651.57000001,364294123.34000003,416626373.87,302133743.45,128596537.89,403200478.52,833930759.86,81341911.37,457611134.08,833930759.86,355675.0,Grande Porte,355675.0,Grande Porte,355.675,Grande Porte,382876201902
382876,2019,3,201903,0.0,1856485.28,308247.23,0.0,4966631.16,17896275.35,0.0,248313589.49,2379074.83,10979585.71,811178.6400000001,64582112.95999999,66504159.92999999,471644132.61000013,502973947.68000007,-12197162.669999998,2472581.5199999996,110106340.63,73667082.59,14390245.79,2123849.53,33411758.31,255074602.64,33408145.709999993,3986851.91,105552.78000000026,86998374.32,279760521.76,366864448.8599999,-2685001.4000000004,-23323198.900000006,92238482.22999999,372499088.51999986,438742039.3699999,331829177.0,130466604.27,394286955.14,856582736.41,88366735.52,515424614.73,856582736.41,358520.0,Grande Porte,358520.0,Grande Porte,358.520,Grande Porte,382876201903
384577,2019,1,201901,0.0,7246820.37,413652.74,0.0,0.0,0.0,0.0,45025867.87,573893.0,2042528.98,1667237.53,1504046.07,5257153.24,161229182.24,167175082.08,-1447809.32,0.0,17400448.99,39076659.48,10823268.97,0.0,0.0,67300377.44,13623964.17,224926.13,634494.47,65949828.72,73870622.57,140454945.76,-241120.27,-8227508.74,75929450.09,96866392.43,164327213.51,79141591.68,19984913.68,77738861.36,176865366.72,40131036.2,119222463.45,182811266.56,89124.0,Grande Porte,89124.0,Grande Porte,89.124,Grande Porte,384577201901
384577,2019,2,201902,0.0,6971581.64,377440.04,0.0,0.0,0.0,0.0,35585352.88,527921.8,1741296.8399999999,1526620.66,1456447.9599999997,7513525.049999999,158867190.87,158930749.27,-1587230.9399999997,0.0,14683019.68,37243791.15,11182542.63,0.0,0.0,63109353.46,14802917.12,326700.67000000004,-2717429.31,69049394.09,68310368.64000002,134642333.42000002,-316123.01,-11480642.549999999,79228617.93,87776666.20999998,155208518.57999998,85232707.16,21290455.38,72855254.82,179378417.36,38924594.39,116090566.01,179378417.36,79608.0,Grande Porte,79608.0,Grande Porte,79.608,Grande Porte,384577201902
384577,2019,3,201903,0.0,6701755.7,368247.83,0.0,0.0,0.0,0.0,46139672.59,463874.92999999993,1469140.1800000002,1062018.9499999997,1564173.3000000003,3140410.170000002,158534911.41999996,157535846.01999998,-1251623.0300000003,0.0,15246075.9,39339732.17,10921956.48,0.0,0.0,65507764.55,14730925.75,600147.79,563056.22,68775336.49000001,69574583.82,138912976.52999997,-370645.37,-10706778.29,79379172.54999998,87376756.62,155678505.51000005,87228020.12,20867871.86,75601578.22,183697470.2,39236474.72,120434870.89,183697470.2,85120.0,Grande Porte,85120.0,Grande Porte,85.120,Grande Porte,384577201903
385620,2019,1,201901,0.0,13848.22,28839.47,0.0,1317254.4,154048.7,0.0,4514047.08,238166.82,152776.27,144899.96,3739187.16,4339270.41,13797294.9,15759642.88,-454719.62,34960.4,1895080.64,1949624.83,88699.14,0.0,460391.93,4393796.54,1277636.5,23760.2,-182929.01,4577105.62,3617551.22,8011727.83,-115237.61,-2559437.03,5716905.22,9193331.58,12235562.16,12378096.11,8408576.87,10931045.28,31717718.26,3756534.08,17086425.15,31717718.26,7153.0,Pequeno Porte,7153.0,Pequeno Porte,7.153,Pequeno Porte,385620201901
385620,2019,2,201902,0.0,11287.97,18760.83,0.0,1357872.41,154048.7,0.0,4559874.79,211861.45,166087.21,84985.51000000001,4532535.06,4297649.550000001,15031898.22,15416733.72,-352093.26,45726.469999999994,1890518.81,2072518.74,115478.41,0.0,466433.12,4544949.08,1416248.9300000002,43667.350000000006,-4561.829999999987,4318799.94,4774130.8999999985,9088369.01,-64517.68000000001,-2960598.2900000005,5021273.45,9124531.42,11120688.899999999,12820375.14,7662848.05,12614552.94,33097776.13,2819431.31,17824204.05,33097776.13,7068.0,Pequeno Porte,7068.0,Pequeno Porte,7.068,Pequeno Porte,385620201902
385620,2019,3,201903,0.0,9412.89,13635.29,0.0,1357872.41,154048.7,0.0,4625740.33,43877.31,128002.16000000003,146427.62999999998,4008165.5699999994,2006423.75,14659680.039999995,14999825.25,-143208.02000000002,29970.87000000001,1992280.06,1716054.08,83073.5,0.0,471615.25,4263022.89,1430126.5,16255.62999999999,101761.25,4677159.24,6230946.050000001,11009866.54,-174389.03,-2927407.6799999997,5441352.540000001,8680035.45,11019591.280000005,13132799.48,6252360.63,12931674.25,32316834.36,2302439.07,15702591.55,32316834.36,6989.0,Pequeno Porte,6989.0,Pequeno Porte,6.989,Pequeno Porte,385620201903
386588,2019,1,201901,0.0,843351.65,0.0,0.0,0.0,0.0,0.0,16000624.14,589687.89,1390364.75,2556662.73,5215798.27,13411125.0,52829228.78,56126000.86,-1912505.95,563817.15,16873935.34,10650569.16,3708502.78,0.0,6708439.82,40141774.92,4187811.02,230621.28,337947.65,4531843.85,27573217.25,32443008.75,0.0,-6999543.19,7006912.27,51490283.5,51497652.58,43365701.35,85267128.99,69864815.4,198497645.74,7188077.56,67846878.81,201230600.67,63197.0,Médio Porte,63197.0,Médio Porte,63.197,Médio Porte,386588201901
386588,2019,2,201902,0.0,816691.39,0.0,0.0,0.0,0.0,0.0,16163418.62,54804.65000000002,1256813.9,1313430.92,6146167.460000001,10840066.120000001,51971807.16,54150835.97,-1861982.53,664945.7999999999,17221938.36,11978828.92,3644529.63,0.0,6879260.25,42129397.76,4774205.690000001,242222.66,348003.02,4170383.92,30283494.83,34801881.769999996,0.0,-10550171.649999999,7751872.32,51230589.650000006,48432290.32000001,43131903.17,81958450.32,72955873.03,198046226.52,9541853.76,70320787.99,202293264.46,63459.0,Médio Porte,63459.0,Médio Porte,63.459,Médio Porte,386588201902
386588,2019,3,201903,0.0,796407.63,0.0,0.0,0.0,0.0,0.0,20441792.38,850963.6199999999,1180427.4300000002,1715283.4700000002,5549288.169999998,11175032.970000003,48459264.44,55589355.8,-2498225.68,1068479.8699999999,8500462.22,14874517.35,4875929.61,0.0,7019263.18,37809351.6,4449255.449999999,229541.31,-8721476.14,3972342.41,35639284.97,30890151.24000001,0.0,-10137882.48,9069953.57,52434696.359999985,51366767.44999999,43326982.62,76957705.27,68179901.14,188464589.03,8711877.36,68043354.24,198773238.46,63091.0,Médio Porte,63091.0,Médio Porte,63.091,Médio Porte,386588201903
386596,2019,1,201901,0.0,71247.11,0.0,0.0,0.0,0.0,0.0,6086032.02,19323.8,310220.96,100428.03,183654.32,1094443.87,16603125.26,17344507.73,-543420.93,0.0,4312408.28,3235390.67,3324115.15,0.0,367317.62,11755498.9,2357716.32,60312.23,127563.95,7404659.28,5458001.58,12990224.81,0.0,-4016623.89,8469730.41,12940946.86,17394053.38,10875325.24,3324115.15,19741387.08,33940827.47,6517984.26,25127840.65,34682209.94,20345.0,Médio Porte,20345.0,Médio Porte,20.345,Médio Porte,386596201901
386596,2019,2,201902,0.0,67815.8,0.0,0.0,0.0,0.0,0.0,6149453.39,250847.63,194022.19,75712.56,109584.60999999999,1605602.0299999998,15258457.35,15427032.95,-649426.7799999999,0.0,4441251.07,3349965.19,3324115.15,0.0,360507.49,11758653.04,2562903.2399999998,53168.18,128842.79,6786358.2299999995,4045870.3200000003,10961071.339999998,-2044196.11,-5995699.33,10080283.690000001,13637305.920000002,15677694.170000002,10542064.44,3324115.15,20213617.59,34079797.18,6137778.98,25411368.73,34989755.25,20924.0,Médio Porte,20924.0,Médio Porte,20.924,Médio Porte,386596201902
386596,2019,3,201903,0.0,65093.2,0.0,0.0,0.0,0.0,0.0,6238377.22,380621.07,210787.66000000003,55073.130000000005,135341.28000000003,1435529.33,14638461.93,15050135.36,-634069.3,0.0,4444962.9,3217829.83,3324115.15,0.0,378413.99,11728696.89,2536734.3500000006,86783.69999999998,3711.8300000000163,5767397.200000001,4753232.389999999,10524341.420000002,-2515360.909999999,-4862271.979999999,9789941.709999997,12920781.64,15333090.459999997,10399340.78,3324115.15,19480284.89,33203740.82,5307356.35,23929498.75,34525372.32,21679.0,Médio Porte,21679.0,Médio Porte,21.679,Médio Porte,386596201903
386901,2019,1,201901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042775.95,5333.65,159704.3,16714.45,178212.26,663496.19,4379046.66,5359961.22,-142971.66,30398.47,1952251.71,1237373.77,412346.3,0.0,0.0,3601971.78,769120.2,162026.09,-81211.67,0.0,2848901.4,2767689.73,0.0,-2806899.5,1344574.12,6630192.57,5167867.19,8138442.45,3122132.28,4958282.64,16218857.37,1567506.18,12620416.95,17169373.46,6341.0,Pequeno Porte,6341.0,Pequeno Porte,6.341,Pequeno Porte,386901201901
386901,2019,2,201902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3073772.08,11967.51,170715.0,11870.380000000001,508577.79000000004,430961.66000000015,4612596.0,5533532.490000001,-17723.72,112375.48000000001,1865116.57,895544.33,454342.44,0.0,0.0,3215003.34,835632.56,131330.02,-81377.03000000001,1397642.24,1886536.1700000004,3202801.3800000004,-1568481.06,1744.2900000000373,169340.83999999985,6077290.68,4679894.749999999,8030816.54,3139520.54,4381648.38,15551985.46,678470.54,13270862.52,17311062.56,6258.0,Pequeno Porte,6258.0,Pequeno Porte,6.258,Pequeno Porte,386901201902
386901,2019,3,201903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3118395.92,84929.09,184887.74,10301.059999999998,440217.26,779695.99,5227929.5,5773831.889999999,-23105.48999999999,49824.04999999999,1797190.44,1003132.8,430441.48,0.0,0.0,3230764.72,804832.3499999999,158617.05,-67926.12999999998,353966.44999999995,3188442.7299999995,3474483.05,-1779638.8900000001,-3971.810000000056,645802.04,6316382.010000002,5178573.35,7832826.78,3039061.96,4438322.09,15310210.83,612774.04,13628040.92,17565366.27,6320.0,Pequeno Porte,6320.0,Pequeno Porte,6.320,Pequeno Porte,386901201903
393321,2019,1,201901,7252375.4,8339771.22,1727543.33,80842150.73,0.0,0.0,0.0,139014559.44,6507821.42,31441257.88,40447499.92,30883655.69,75532955.45,1175090025.06,1154011597.46,-12928417.42,5068848.64,434040607.88,591594325.58,80523070.19,110684.18,115103328.5,1221372016.33,99936994.38,68050049.11,13373311.4,110087666.61,757315468.65,880776446.66,0.0,-301151374.52,106850459.19,1298061023.95,1103728400.01,-975369308.43,1214086840.98,1612748097.47,1851465630.02,133719956.56,443523888.13,1851465630.02,701230.0,Grande Porte,701230.0,Grande Porte,701.230,Grande Porte,393321201901
393321,2019,3,201903,5261315.91,8741833.21,1081395.05,79284762.32,0.0,0.0,0.0,142939451.93,-29903671.41,96460843.22,108013401.23,107129611.03,235001326.49,3630308393.8,3591637553.88,-37764768.65,6724751.7,485021897.21,654156099.51,85550006.87,103295.9,64041219.94,1350843307.07,271098179.66,225406101.85,64354600.73,349004948.68,2359677630.31,2773037179.72,0.0,-948176701.67,345110517.87,3976501340.63,3373410836.5,-1000531656.67,1149833095.68,1792782871.09,1942084310.1,179220264.12,445488077.58,1942084310.1,685162.0,Grande Porte,685162.0,Grande Porte,685.162,Grande Porte,393321201903
402834,2019,1,201901,0.0,129376.87,0.0,0.0,0.0,0.0,0.0,2059482.62,0.0,33813.99,2824.89,440998.37,473291.5,3996322.76,4344324.7,-77408.95,0.0,552031.46,648527.51,143316.27,47979.15,564065.68,2164752.45,949041.2,11465.52,-9611.05,0.0,2569310.7,2559699.65,0.0,0.0,0.0,3942022.29,3946921.29,6594241.76,135392.23,2603030.31,9332664.3,1030887.4,7579768.06,9680666.24,4307.0,Pequeno Porte,4307.0,Pequeno Porte,4.307,Pequeno Porte,402834201901
402834,2019,2,201902,0.0,114534.7,9587.7,0.0,0.0,0.0,0.0,2084996.91,0.0,78268.67000000001,821.0999999999999,-3299.9799999999814,579518.04,2348238.16,1707618.21,-86259.77,0.0,702014.53,757917.29,25954.46,43802.91,484098.46,2206545.75,1011709.74,4632.9,149983.06999999998,395943.31,205630.0,751556.3799999999,0.0,-2239527.53,0.0,3952601.0999999996,1717249.8099999996,6296043.64,126221.47,2731959.82,9154224.93,891262.21,7105722.59,9154224.93,4343.0,Pequeno Porte,4343.0,Pequeno Porte,4.343,Pequeno Porte,402834201902
402834,2019,3,201903,0.0,99692.53,4797.61,0.0,0.0,0.0,0.0,2114017.69,0.0,71036.07999999999,3642.91,776572.4899999999,-185598.31000000006,3709314.130000001,3384917.6400000006,-82387.69,0.0,878125.97,771207.81,28882.87,49250.06,518509.59,2451714.02,902963.71,1896.2300000000014,176111.44000000003,447081.08,2363217.0699999994,2986409.5900000003,0.0,-1534008.1600000001,348947.42,3810204.6499999994,2619696.7600000007,5981097.15,95913.86,3123155.9,9200166.91,950303.5,7179048.18,9200166.91,4306.0,Pequeno Porte,4306.0,Pequeno Porte,4.306,Pequeno Porte,402834201903
414573,2019,1,201901,0.0,102472.54,41511.55,0.0,0.0,0.0,0.0,9964468.75,276.15,399290.68,3621.35,762906.49,646144.95,5150548.71,7928765.2,-200285.48,127268.19,6700984.14,261325.86,0.0,8706.29,0.0,6971016.29,2142140.35,40832.34,152800.62,0.0,2165009.1,2317809.72,0.0,-14671862.56,264103.84,21136996.54,6731951.68,29953588.41,2640243.77,10361387.46,42955219.64,2412332.23,31884749.1,42955219.64,702.0,Pequeno Porte,702.0,Pequeno Porte,702,Pequeno Porte,414573201901
414573,2019,2,201902,0.0,97542.19,29661.44,0.0,0.0,0.0,0.0,10094888.46,1055.6,427042.88000000006,2982.47,956323.31,854901.3700000001,5465757.500000001,6289742.2,-142308.29,164571.71999999997,6764879.32,313268.53,0.0,5233.18,0.0,7083381.03,2351419.48,42298.18000000001,63895.17999999999,210935.41,1939325.4099999997,2214155.9999999995,0.0,-16249941.929999998,237311.13999999996,21032649.740000002,5023492.0600000005,30613001.39,2639718.09,10744347.76,43997067.24,2398234.86,32719535.25,43997067.24,716.0,Pequeno Porte,716.0,Pequeno Porte,716,Pequeno Porte,414573201902
414573,2019,3,201903,0.0,245287.51,21163.74,0.0,0.0,0.0,0.0,10223228.37,0.0,479277.34999999986,65649.14000000001,562409.4099999999,276167.85999999987,4668760.17,5316944.999999998,-144220.75,147206.10000000003,6872399.08,109191.82,0.0,3591.16,0.0,6985182.06,2498825.12,46252.06,107519.76000000001,403797.42999999993,1270548.7999999998,1781865.9900000002,0.0,-16851664.24,464446.62,20786893.729999997,4401318.129999999,31113980.12,2639297.55,10689189.35,44442467.02,2454710.61,33082193.24,44442467.02,724.0,Pequeno Porte,724.0,Pequeno Porte,724,Pequeno Porte,414573201903
415014,2019,1,201901,0.0,67707.03,33849.2,0.0,0.0,0.0,0.0,6039402.08,121678.91,220955.52,98553.29,655443.76,3681201.15,15201462.81,13288517.97,-222328.26,57390.83,2050489.39,2271936.08,1198873.57,42823.31,767633.09,7562261.32,1903947.5,60571.65,425245.82,0.0,9031943.4,9457189.22,0.0,-2242266.2,0.0,14880848.68,12634446.95,8257325.86,3057560.77,14335043.44,25649930.07,1874700.66,17464538.88,25649930.07,18647.0,Pequeno Porte,18647.0,Pequeno Porte,18.647,Pequeno Porte,415014201901
415014,2019,2,201902,0.0,67707.03,33849.2,0.0,0.0,0.0,0.0,6039402.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050489.39,2271936.08,1198873.57,42823.31,767633.09,7562261.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8257325.86,3057560.77,14335043.44,25649930.07,1874700.66,17464538.88,25649930.07,20522.0,Pequeno Porte,20522.0,Pequeno Porte,20.522,Pequeno Porte,415014201902
415014,2019,3,201903,0.0,50934.19,40285.43,0.0,0.0,0.0,0.0,6192556.07,322135.17000000004,455593.82999999996,222118.23000000004,4588657.49,3664529.73,38266912.51,42342565.660000004,-494033.17000000004,187121.90000000002,1846824.4,6307818.08,1321339.8,40694.38,0.0,9516676.66,4843962.9,162658.5,-203664.99000000002,10894745.07,18682563.07,29373643.15,0.0,-3294210.1899999995,11384113.22,29691195.160000004,37783227.120000005,12303457.11,2875935.01,14765409.86,29944801.98,6981576.05,21246680.19,29944801.98,21113.0,Pequeno Porte,21113.0,Pequeno Porte,21.113,Pequeno Porte,415014201903
417092,2019,1,201901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262903.68,-1785093.24,103529.01,16393.72,10408792.13,7384117.27,11106231.84,11563324.47,-128302.36,-3308.81,564289.67,25119.4,5422.25,0.0,0.0,594831.32,2592049.44,366935.88,-33593.78,0.0,780329.31,746735.53,0.0,0.0,0.0,1485913.76,1485913.76,22920671.73,1889654.11,6710569.49,31520895.33,438.44,7336492.14,31520895.33,1354.0,Pequeno Porte,1354.0,Pequeno Porte,1.354,Pequeno Porte,417092201901
417092,2019,2,201902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782310.41,44415.64999999991,32116.40000000001,5828.779999999999,11619004.67,7318033.08,12124698.850000001,12681833.88,-57842.09000000001,-1021.27,540493.62,39263.38,4121.21,0.0,0.0,583878.21,2913510.31,716358.7400000001,-23796.050000000003,0.0,1194763.99,1170967.94,0.0,0.0,0.0,1427808.1700000002,1427808.1700000002,23473476.68,4508232.2,3155833.48,31137542.36,438.44,5797759.88,31137542.36,1344.0,Pequeno Porte,1344.0,Pequeno Porte,1.344,Pequeno Porte,417092201902
417092,2019,3,201903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793640.74,187810.40000000014,320932.74,7227.709999999999,13399772.179999996,8913829.549999999,13361116.099999998,14982269.68,-36176.94999999998,-18386.07,517943.54,85183.82,1081.46,0.0,0.0,604208.82,2844812.6900000004,614125.6799999999,-22550.08,0.0,1003670.55,981120.47,0.0,0.0,0.0,1468442.85,1468442.85,22733012.43,3773030.53,2809599.59,29315642.55,54601.81,6726857.94,29315642.55,1341.0,Pequeno Porte,1341.0,Pequeno Porte,1.341,Pequeno Porte,417092201903
