REG_ANS,periodo,1,2,3,4
304468,4T2016,44108956.35,193902.61,33925009.74,101446.69
304468,1T2017,45816771.39,157160.58,34759061.88,206806.24
304468,2T2017,47344551.73,149467.22,34933435.47,108137.65
304468,3T2017,48979888.45,0.00,35655871.14,292097.09
304468,4T2017,50931852.39,0.00,37208071.54,416363.99
304468,1T2018,52728424.77,0.00,38275826.46,388958.34
304468,2T2018,54517899.31,0.00,38379121.31,357537.54
304468,3T2018,56457139.76,0.00,41046012.95,383583.47
304468,4T2018,40584282.58,9162901.76,23579618.85,8944618.16
304468,1T2019,36787666.55,12205841.01,19142081.44,11744795.48
304468,2T2019,33044393.56,15247828.20,16585070.88,14740197.68
304468,3T2019,25145887.58,18890827.43,7278242.30,17351940.58
304701,4T2013,1169009441.97,67023682.77,976297844.79,61241261.48
304701,1T2014,1198927151.16,68659802.05,995311623.00,62378168.83
304701,2T2014,1229978489.92,71270949.49,1014932309.39,64702534.22
304701,3T2014,1261869971.90,74137023.85,1033466342.76,67892257.02
304701,4T2014,1297603888.05,77257875.87,1077024285.74,71448115.73
304701,1T2015,1335123184.55,79527355.48,1099048935.04,73224555.70
304701,2T2015,1371411072.27,80909650.81,1141136397.26,75212931.64
304701,3T2015,1412200519.90,83734501.29,1184594075.83,77224272.02
304701,4T2015,1446973934.62,86177001.72,1215469967.30,79773097.29
304701,1T2016,1484741443.86,88201693.64,1252234347.33,82353941.24
304701,2T2016,1527675937.80,90956666.75,1279655770.70,84945366.46
304701,3T2016,1568154397.26,91061481.31,1328730988.41,85891692.90
304701,4T2016,1613775108.12,91472107.58,1365368659.04,86045041.18
304701,1T2017,1657784895.25,94836387.35,1413949661.64,88214698.02
304701,2T2017,1707395646.72,99973137.89,1479225951.19,92709649.97
304701,3T2017,1754439590.40,107857175.39,1507667706.03,98502534.65
304701,4T2017,1795787993.80,113382427.13,1554515028.13,102721161.10
304701,1T2018,1840632764.59,117791648.76,1584170371.18,107039599.52
304701,2T2018,1880153406.71,120415515.44,1594966879.35,109041394.60
304701,3T2018,1914257613.36,128088279.74,1625156500.87,116529314.48
304701,4T2018,1950870044.71,535538223.29,1351776051.95,773242893.66
304701,2T2019,2356044344.80,923667696.18,1671252044.24,1138361467.66
304701,3T2019,2335309505.06,1132485147.02,1646475371.82,1335218633.55
304883,4T2013,41705080.64,9768951.38,29757886.70,0.00
304883,1T2014,33525917.39,7090434.87,21318877.07,1146756.40
304883,2T2014,25659861.28,9479365.82,18572345.42,3234178.37
304883,3T2014,18150103.70,3971526.91,15367289.13,3308402.97
304883,4T2014,17592265.81,3278159.03,15908390.94,3208678.65
304883,1T2015,34234586.93,3378910.28,30515478.83,2079527.61
304883,2T2015,50836773.73,1440992.75,45142580.75,51936.89
304883,3T2015,67342032.63,1524758.27,60080540.12,10809.73
304883,4T2015,83681979.89,1607869.45,71521426.56,114905.31
304883,1T2016,84406939.29,1710472.82,70269664.36,102639.82
304883,2T2016,87083231.78,1777853.58,70509686.71,628038.66
304883,3T2016,90001613.57,1813199.13,70345808.26,829361.04
304883,4T2016,92892871.27,1834713.29,71248238.63,1092844.96
304883,1T2017,95472876.80,1851884.33,72907569.64,1385492.11
304883,2T2017,98216146.97,1964293.98,75876853.75,1136144.75
304883,3T2017,101602823.01,2062677.29,78034667.04,1243101.49
304883,4T2017,104333839.80,2102048.86,74743294.04,1270915.03
304883,1T2018,107577329.25,2138953.77,78316001.39,1237505.80
304883,2T2018,110936169.29,2019591.98,81559098.52,1232625.29
304883,3T2018,113655308.93,1911320.16,83892308.90,1210015.67
304883,4T2018,115754099.58,37352197.01,91561062.28,29535024.44
304883,1T2019,118708118.53,45139533.97,92886027.67,30260511.22
304883,2T2019,122619952.36,56809108.81,98940067.48,35210981.12
304883,3T2019,124673900.19,68070316.25,103166264.08,40567454.15
305227,4T2013,36090623.66,192453.95,29886609.05,153358.18
305227,1T2014,37611751.23,190868.91,30712445.10,145960.26
305227,2T2014,39218369.10,169139.21,28456368.41,124611.44
305227,3T2014,40818483.77,121456.44,29923169.69,87496.44
305227,4T2014,42081183.69,57474.30,33070338.66,30531.90
305227,1T2015,43413896.65,41040.81,33771179.64,22019.08
305227,2T2015,44718679.39,29128.05,37519165.46,15750.68
305227,3T2015,46138691.23,24904.81,37087156.98,15288.89
305227,4T2015,47613279.26,30979.53,38339689.60,16877.47
305227,1T2016,49126806.38,48664.00,39476184.28,25388.11
305227,2T2016,50509900.71,64197.69,40265382.00,35025.74
305227,3T2016,51730279.34,251911.79,42305235.83,197735.91
305227,4T2016,53108440.10,427572.32,42029743.65,342746.30
305227,1T2017,54472605.70,648128.99,43915488.81,545761.84
305227,2T2017,56133907.34,1219564.10,44771596.47,1006721.34
305227,3T2017,57949635.19,1399477.03,45662015.06,1137636.98
305227,4T2017,59874492.92,1533721.91,47315195.07,1311987.46
305227,1T2018,61801706.69,1599691.69,46821700.42,1374286.81
305227,2T2018,63567418.44,1304364.93,48712717.33,1161368.96
305227,3T2018,65233235.31,1343659.71,49870839.08,1215830.67
305227,4T2018,66630421.71,1534320.88,51787584.95,1365497.05
305227,1T2019,67853282.30,2192220.88,54583771.83,2062199.31
305227,2T2019,65132515.98,3419104.87,52029375.21,3282648.01
305227,3T2019,61220980.61,5147631.63,49004845.18,4841807.13
305472,4T2013,28693649.06,16541697.70,23702006.14,14428034.55
305472,1T2014,30521640.44,17330515.30,26195866.01,13960212.73
305472,2T2014,32802624.00,16315280.56,27755832.47,13047741.33
305472,3T2014,35447233.78,14801480.42,29954997.57,11814837.55
305472,4T2014,37953842.46,13696685.98,31642594.81,11558202.34
305472,1T2015,40335022.87,11671496.35,32635116.18,10900806.27
305472,2T2015,42223774.52,11752219.20,34778622.56,10655343.88
305472,3T2015,43780321.79,9476108.47,37502520.36,9699776.72
305472,4T2015,45025377.49,8006307.92,38120368.31,8430228.26
305472,1T2016,46335304.72,7702243.29,39347148.44,7696253.84
305472,2T2016,47679637.60,6120801.90,39208977.57,6577258.75
305472,3T2016,48772229.99,6009087.49,38136999.59,5658435.92
305472,4T2016,49623665.72,6078560.54,38931267.42,5076573.58
305472,1T2017,50320716.69,6056974.41,40138750.83,4415781.78
305472,2T2017,50975166.98,5763765.74,42180256.28,3546435.37
305472,3T2017,51497895.07,5800097.74,42599298.73,3626557.59
305472,4T2017,52852359.53,5727528.50,42795301.12,3569845.33
305472,1T2018,54074157.16,5418647.50,42610826.50,3433023.41
305472,2T2018,55159408.50,5287117.32,41887623.28,3270364.68
305472,3T2018,56551285.01,5062664.98,42448813.92,3320659.65
305472,4T2018,42999729.52,21938105.59,28553552.17,19537918.58
305472,1T2019,40957954.55,26347898.02,25557408.27,23595900.33
305472,2T2019,37558210.37,30944174.96,21917573.41,28099387.89
305472,3T2019,32433048.64,35419456.59,17821765.65,32195872.69
306100,4T2013,45420196.07,315990.41,38785887.85,322813.39
306100,1T2014,46460837.73,275982.97,37773042.95,271304.14
306100,2T2014,48159452.89,189024.69,36283432.89,162876.23
306100,3T2014,50476732.41,101673.86,38049784.11,96616.42
306100,4T2014,52694338.96,56442.48,39880203.73,54489.77
306100,1T2015,55218521.84,54099.83,42338351.93,41714.83
306100,2T2015,57787210.09,45602.54,45958804.79,43436.42
306100,3T2015,60073869.10,47907.55,48162908.13,33658.37
306100,4T2015,62376520.04,42998.75,52580088.99,33581.18
306100,1T2016,64853118.85,46225.27,57558588.42,39298.78
306100,2T2016,67343451.29,47203.86,61655632.05,32798.38
306100,3T2016,70434010.76,38401.47,65143635.38,26617.26
306100,4T2016,73755261.28,31451.49,65430835.22,21019.22
306100,1T2017,77423563.90,178461.22,68449168.63,11947.38
306100,2T2017,81393383.33,354040.22,70713224.56,13656.85
306100,3T2017,85055946.96,543672.34,75154573.90,15679.54
306100,4T2017,88767747.54,713572.29,78413963.08,17649.20
306100,1T2018,92977283.58,721431.51,78957072.31,16760.75
306100,2T2018,97465303.67,715780.07,84972642.32,14556.38
306100,3T2018,101869615.72,723832.47,87116121.03,10175.30
306100,4T2018,59452846.39,16973433.05,43296165.39,16344135.40
306100,1T2019,56554579.73,22009733.80,39257937.25,21088461.95
306100,2T2019,46207509.67,24031991.56,25837605.83,22950562.12
306100,3T2019,34732726.65,26533069.45,13427176.18,26499430.82
306126,4T2013,83950637.47,4479381.10,67724534.61,2211390.95
306126,1T2014,85785305.64,4637205.85,68115775.53,2358829.69
306126,2T2014,86807265.68,4602786.54,69635065.07,2417367.18
306126,3T2014,88191689.97,5160517.96,70937918.08,2769250.81
306126,4T2014,89278803.59,5340522.94,73038855.42,2979044.17
306126,1T2015,91018069.21,5252601.19,74111488.63,2870727.21
306126,2T2015,93665710.37,5027054.92,75657539.11,2696160.27
306126,3T2015,96655573.07,4546590.36,78378363.56,2443147.05
306126,4T2015,99837477.19,4475499.25,80945745.42,2291791.77
306126,1T2016,102776796.30,4352928.35,84474789.34,2438282.66
306126,2T2016,105587220.31,4487433.17,86790390.42,2449688.78
306126,3T2016,108874298.72,4826155.23,87456620.36,2506747.02
306126,4T2016,111950681.37,4935625.52,86517475.25,2602409.70
306126,1T2017,114971240.88,5134177.88,88118468.12,2562271.92
306126,2T2017,117873889.13,5305065.99,88350196.80,2636881.59
306126,3T2017,120173629.31,5308230.49,90232262.25,2427238.75
306126,4T2017,122314502.27,5267548.06,92624540.55,2347025.93
306126,1T2018,123509053.47,5528910.55,92912706.61,2297350.48
306126,2T2018,124630212.89,5484748.20,94674299.69,2091079.54
306126,3T2018,126064114.58,5292962.66,94889508.92,2243149.35
306126,4T2018,123403350.97,17210810.71,91590140.12,13485065.06
306126,1T2019,125531582.42,20026464.61,92848990.77,16303729.46
306126,2T2019,127861792.00,23830869.66,96531412.84,19946698.20
306126,3T2019,130187574.94,28969676.61,102515890.42,25149331.37
306398,4T2013,184390524.12,52971069.70,138935369.91,39154623.33
306398,1T2014,192148964.98,59517870.46,145817292.81,44182666.52
306398,2T2014,200471463.02,58988563.87,154913644.11,43999596.15
306398,3T2014,209081275.19,59564186.34,164941512.22,44449940.80
306398,4T2014,217595898.32,58852276.04,172976876.91,44584910.19
306398,1T2015,224995007.99,58905851.81,176233241.16,44640426.10
306398,2T2015,231494684.05,60446787.96,180626053.33,46048653.02
306398,3T2015,237552830.63,62279476.32,187091193.87,47652708.62
306398,4T2015,243587984.54,64003078.39,193624724.01,48980801.64
306398,1T2016,250442999.26,64674228.11,200259392.06,50117748.08
306398,2T2016,257903135.47,65460162.33,205269864.48,50782231.06
306398,3T2016,265906822.84,66075648.42,208150099.49,51204596.81
306398,4T2016,273991205.21,67086038.20,217159773.13,52835868.85
306398,1T2017,282077976.02,72073366.40,225682599.19,56218308.36
306398,2T2017,289210596.28,77673837.04,233427941.23,59157742.80
306398,3T2017,296475565.23,83369873.65,244940303.39,63038951.39
306398,4T2017,303495348.80,87319740.74,247512698.62,64176553.15
306398,1T2018,311698068.79,85809836.87,253542521.86,63973588.90
306398,2T2018,319663485.10,84277080.34,259447422.70,63841703.09
306398,3T2018,327118617.31,83283697.72,262057586.98,62586759.31
306398,4T2018,304620329.37,60991787.77,234615000.20,41772356.38
306398,1T2019,310032384.28,67849876.73,237537538.82,47952031.88
306398,2T2019,313080431.57,72456698.89,238178045.48,52633963.35
306398,3T2019,311910518.08,74918025.15,235953229.34,55661559.24
306762,4T2013,61559437.09,2997611.61,43773265.83,2545843.29
306762,1T2014,63199906.52,3115384.09,43877294.11,2703662.12
306762,2T2014,64393744.62,3235620.20,42417459.42,2727236.49
306762,3T2014,65600261.43,3438806.30,45936540.00,2877624.19
306762,4T2014,66667366.36,3346510.31,47593784.70,2661705.94
306762,1T2015,67733665.44,3276794.13,48758480.01,2456355.08
306762,2T2015,69214058.55,3303376.58,52110215.95,2347240.77
306762,3T2015,70995697.76,3194992.61,50300657.08,2151691.38
306762,4T2015,72775150.38,2865499.17,51806773.46,1991226.29
306762,1T2016,74799237.51,2619376.83,52485151.93,1835612.75
306762,2T2016,77349138.39,2291123.96,55399778.13,1689142.47
306762,3T2016,79862014.01,1974349.03,57778193.87,1510635.15
306762,4T2016,82431445.56,2152713.31,57298131.14,1605029.17
306762,1T2017,85049538.73,2306431.63,59720323.30,1670624.63
306762,2T2017,87616193.86,2778072.64,58852761.74,1950963.83
306762,3T2017,90350076.73,2770605.18,61952244.83,1883597.00
306762,4T2017,93107866.14,2134082.38,65756532.24,1448361.10
306762,1T2018,94616773.97,1502674.61,67586512.83,1013252.65
306762,2T2018,95931067.01,528943.46,69949059.81,348777.34
306762,3T2018,96938954.42,1026832.45,67981861.74,602561.85
306762,4T2018,91547138.36,55112095.02,62882235.42,39735166.20
306762,1T2019,92097353.97,74037452.82,61150321.89,52800885.58
306762,2T2019,94443269.56,92037520.41,63601367.00,64871109.42
306762,3T2019,95178330.71,109166645.66,66780150.83,77789230.50
306886,4T2013,221472007.30,848738.59,178305816.29,1128999.43
306886,1T2014,225785083.18,964153.19,184240497.73,1003646.22
306886,2T2014,229326582.57,1234301.73,186749312.32,1101058.36
306886,3T2014,234168636.51,1210920.71,187212842.02,1110375.69
306886,4T2014,240333436.05,1282483.48,190158904.74,1115999.04
306886,1T2015,247652055.70,1456604.03,195689351.91,1181030.66
306886,2T2015,254459737.41,1113660.67,203970074.59,1068797.80
306886,3T2015,260304787.05,1149329.16,206544393.52,1171500.68
306886,4T2015,265826567.78,1099133.37,215520197.90,922950.81
306886,1T2016,270917991.45,1199172.08,223489290.63,1078268.23
306886,2T2016,277989897.23,1509414.22,227960277.83,1987236.12
306886,3T2016,286221137.62,1565605.55,240636750.31,934302.66
306886,4T2016,296543839.94,1934688.66,244785227.37,1414019.56
306886,1T2017,307901823.27,1888392.25,248009750.31,1713137.63
306886,2T2017,319838500.88,1829322.03,255263151.91,1062670.95
306886,3T2017,333362814.13,1918578.58,263185458.51,2543812.31
306886,4T2017,344765926.91,1791460.99,265993239.53,3118951.63
306886,1T2018,354547297.79,1801949.65,274082253.53,3091038.62
306886,2T2018,362428656.53,1943169.97,282313984.50,3408276.64
306886,3T2018,368811206.10,2022205.59,280932541.74,3349330.54
306886,4T2018,332256897.51,165379698.65,243713457.81,138705639.43
306886,1T2019,330527694.48,211476180.29,238210752.78,177853410.32
306886,2T2019,329528361.12,262241529.90,235640929.67,221948961.69
306886,3T2019,328727996.21,314372619.62,242316127.68,267867328.88
306959,4T2013,7743861.24,0.00,6459603.09,0.00
306959,1T2014,7793707.93,0.00,6737002.32,0.00
306959,2T2014,7964900.13,0.00,6701027.29,0.00
306959,3T2014,8199288.54,0.00,6726208.56,0.00
306959,4T2014,8445854.58,0.00,6452507.80,0.00
306959,1T2015,8685807.84,0.00,6490850.69,0.00
306959,2T2015,8944103.02,0.00,6714802.15,0.00
306959,3T2015,9244382.65,0.00,6866510.66,0.00
306959,4T2015,9544770.85,0.00,7987255.64,0.00
306959,1T2016,9843767.02,0.00,8796747.23,0.00
306959,2T2016,10163842.35,0.00,9646667.58,0.00
306959,3T2016,10491847.13,0.00,10518512.72,0.00
306959,4T2016,10835449.36,0.00,9783955.97,0.00
306959,1T2017,11199664.78,0.00,9674579.80,0.00
306959,2T2017,11673187.61,0.00,9973171.15,0.00
306959,3T2017,12251487.26,0.00,9824428.17,0.00
306959,4T2017,12846120.46,0.00,10662590.49,0.00
306959,1T2018,13406322.95,0.00,11623430.23,0.00
306959,2T2018,13882523.89,0.00,11780328.10,0.00
306959,3T2018,14210860.75,0.00,12185865.50,0.00
306959,4T2018,10996569.11,3108339.09,8800295.58,3108339.09
306959,1T2019,10696560.22,3949683.94,7802313.62,3949683.94
306959,2T2019,10713412.00,4564550.05,7063598.59,4564550.05
306959,3T2019,10268654.71,5023260.14,6226455.19,5023260.14
308811,4T2013,15778416.29,0.00,11810457.55,0.00
308811,1T2014,16175535.06,0.00,11883166.79,0.00
308811,2T2014,16586545.84,0.00,11193944.81,0.00
308811,3T2014,16928517.22,0.00,11011086.46,0.00
308811,4T2014,17545641.59,0.00,11511400.98,0.00
308811,1T2015,18137863.71,0.00,11998868.70,0.00
308811,2T2015,18864833.60,0.00,13543343.51,0.00
308811,3T2015,19136883.15,0.00,14144180.76,0.00
308811,4T2015,19445579.67,0.00,14211311.32,0.00
308811,1T2016,19907940.66,0.00,14539085.51,0.00
308811,2T2016,20535169.03,0.00,13892228.86,0.00
308811,3T2016,21434162.50,0.00,13876927.84,0.00
308811,4T2016,22294694.65,0.00,14881853.21,0.00
308811,1T2017,23056675.77,0.00,15071463.20,0.00
308811,2T2017,23573107.69,0.00,15709967.07,0.00
308811,3T2017,24395035.80,0.00,16564420.53,0.00
308811,4T2017,25133425.86,0.00,16896835.86,0.00
308811,1T2018,25869948.32,0.00,18228739.85,0.00
308811,2T2018,26571976.87,0.00,18629015.79,0.00
308811,3T2018,27673051.17,0.00,19139371.19,0.00
308811,4T2018,28643551.12,95592.80,20064827.76,23770.09
308811,1T2019,29029839.00,677275.64,20432509.59,623961.95
308811,2T2019,26726614.44,1342185.31,18733581.03,1311234.54
308811,3T2019,21826407.09,2729305.86,13155966.86,2688001.93
309087,4T2013,29869918.78,3377790.07,23455688.68,2319049.36
309087,1T2014,31181096.64,3404516.45,24336156.01,2357020.99
309087,2T2014,32583841.93,3295539.02,25465383.86,2323845.92
309087,3T2014,34036038.06,3318206.52,25736551.39,2334084.20
309087,4T2014,35579020.72,3225393.26,28344064.52,2344292.70
309087,1T2015,36924705.06,3110876.78,29194452.50,2340129.07
309087,2T2015,37768889.74,3154793.00,30327603.86,2460511.01
309087,3T2015,39276334.08,2650205.72,32120810.96,2892723.21
309087,4T2015,39896015.35,2658440.74,31217898.89,3311612.95
309087,1T2016,41159613.65,2633148.81,31571492.31,3732163.77
309087,2T2016,42482776.63,2872224.26,33551657.06,3287497.59
309087,3T2016,43443179.77,3349751.67,34453479.69,2828561.13
309087,4T2016,45254280.65,3366329.63,34962454.38,2377960.53
309087,1T2017,46451352.04,3429179.69,36753099.97,1941949.77
309087,2T2017,47916404.89,3175384.46,36151779.23,2321572.60
309087,3T2017,49077110.40,3211071.81,38643708.77,2408388.96
309087,4T2017,50141370.42,3325488.37,39773705.37,2471164.95
309087,1T2018,51271390.42,3404466.21,40550824.53,2499965.04
309087,2T2018,54281794.69,3413829.46,41729326.42,2464378.80
309087,3T2018,53721603.53,3403396.41,39769164.13,2396390.00
309087,4T2018,46001470.93,21317611.80,32245174.27,18838475.09
309087,1T2019,44688537.14,26418686.32,29362377.76,23496305.54
309087,2T2019,41464440.05,32862923.53,27524652.17,29342532.58
309087,3T2019,41810853.40,39580336.06,26313316.62,35354060.29
309524,4T2013,12108308.48,384395.40,9586596.49,933916.44
309524,1T2014,12357867.34,418956.78,10444715.54,232546.89
309524,2T2014,12636837.84,426514.68,11060995.37,224203.74
309524,3T2014,12937816.22,450165.88,11430003.00,224160.12
309524,4T2014,13349093.32,448230.15,11967167.32,223625.71
309524,1T2015,14023727.12,570337.71,12422841.91,236237.64
309524,2T2015,14472474.90,602419.13,12578093.15,258492.80
309524,3T2015,14776663.99,617928.87,12975320.54,325254.66
309524,4T2015,14994434.99,858749.62,13181924.20,366511.87
309524,1T2016,15282033.86,738522.62,13375900.87,413543.61
309524,2T2016,15721266.28,821249.08,13476572.53,477567.76
309524,3T2016,15987436.16,1029380.47,13685581.27,482410.00
309524,4T2016,16370469.30,727425.41,13982212.02,493552.85
309524,1T2017,16339786.68,929229.48,14248950.29,492063.20
309524,2T2017,16563384.31,819881.85,14787149.53,442512.86
309524,3T2017,17061963.73,554674.12,15565054.40,417484.41
309524,4T2017,18035653.47,610732.93,16344082.92,407122.91
309524,1T2018,18542176.69,400398.74,16342117.61,413044.90
309524,2T2018,19185004.27,373280.82,18108735.93,441605.62
309524,3T2018,19712969.64,314438.75,18173967.07,455049.07
309524,4T2018,20150912.59,290980.02,19553405.33,472944.42
